iso3,country_name,year,CO_emissions_tonnes,displacement,hazard_type_name
USA,United States,2017,43248658.0,4604,Flood
USA,United States,2017,43248658.0,2000,Wildfire
USA,United States,2017,43248658.0,1000,Wildfire
USA,United States,2017,43248658.0,300,Flood
USA,United States,2017,43248658.0,78,Wildfire
USA,United States,2017,43248658.0,7280,Wildfire
USA,United States,2017,43248658.0,65,Flood
USA,United States,2017,43248658.0,14000,Flood
USA,United States,2017,43248658.0,100,Storm
USA,United States,2017,43248658.0,390,Wildfire
USA,United States,2017,43248658.0,1562,Wildfire
USA,United States,2017,43248658.0,4968,Wildfire
USA,United States,2017,43248658.0,1350,Wildfire
USA,United States,2017,43248658.0,600,Wildfire
USA,United States,2017,43248658.0,520,Wildfire
USA,United States,2017,43248658.0,30,Wildfire
USA,United States,2017,43248658.0,1680,Wildfire
USA,United States,2017,43248658.0,2415,Wildfire
USA,United States,2017,43248658.0,100,Wildfire
USA,United States,2017,43248658.0,182,Wildfire
USA,United States,2017,43248658.0,743,Wildfire
USA,United States,2017,43248658.0,1163,Storm
USA,United States,2017,43248658.0,848000,Storm
USA,United States,2017,43248658.0,24,Wildfire
USA,United States,2017,43248658.0,1500,Wildfire
USA,United States,2017,43248658.0,62,Wildfire
USA,United States,2017,43248658.0,87,Wildfire
USA,United States,2017,43248658.0,100,Wildfire
USA,United States,2017,43248658.0,4000,Wildfire
USA,United States,2017,43248658.0,800,Wildfire
USA,United States,2017,43248658.0,200,Wildfire
USA,United States,2017,43248658.0,1000,Wildfire
USA,United States,2017,43248658.0,200,Flood
USA,United States,2017,43248658.0,1625,Wildfire
USA,United States,2017,43248658.0,2860,Storm
USA,United States,2017,43248658.0,17056,Flood
USA,United States,2017,43248658.0,203700,Wildfire
USA,United States,2017,43248658.0,419,Storm
USA,United States,2017,43248658.0,273,Flood
USA,United States,2017,43248658.0,1500,Flood
USA,United States,2017,43248658.0,190000,Flood
USA,United States,2017,43248658.0,4040,Flood
USA,United States,2017,43248658.0,611,Flood
USA,United States,2017,43248658.0,19300,Wildfire
USA,United States,2017,43248658.0,30,Flood
USA,United States,2017,43248658.0,18,Storm
USA,United States,2017,43248658.0,250,Wildfire
USA,United States,2017,43248658.0,10000,Wildfire
USA,United States,2017,43248658.0,800,Wildfire
USA,United States,2017,43248658.0,100,Flood
USA,United States,2017,43248658.0,40,Wildfire
USA,United States,2017,43248658.0,156,Wildfire
USA,United States,2017,43248658.0,2000,Wildfire
USA,United States,2017,43248658.0,260,Flood
USA,United States,2017,43248658.0,286,Wildfire
USA,United States,2017,43248658.0,49,Storm
USA,United States,2017,43248658.0,14000,Flood
USA,United States,2017,43248658.0,29,Flood
USA,United States,2017,43248658.0,39,Flood
USA,United States,2017,43248658.0,235,Wildfire
USA,United States,2017,43248658.0,4000,Wildfire
USA,United States,2017,43248658.0,2000,Wildfire
USA,United States,2017,43248658.0,201689,Storm
USA,United States,2017,43248658.0,107,Flood
USA,United States,2017,43248658.0,2000,Wildfire
USA,United States,2017,43248658.0,309,Wildfire
USA,United States,2018,43476162.0,96,Storm
USA,United States,2018,43476162.0,83,Wildfire
USA,United States,2018,43476162.0,91,Wildfire
USA,United States,2018,43476162.0,600,Wildfire
USA,United States,2018,43476162.0,3,Wildfire
USA,United States,2018,43476162.0,200,Storm
USA,United States,2018,43476162.0,156,Flood
USA,United States,2018,43476162.0,400,Wildfire
USA,United States,2018,43476162.0,12,Mass Movement
USA,United States,2018,43476162.0,200,Storm
USA,United States,2018,43476162.0,5577,Wildfire
USA,United States,2018,43476162.0,30,Storm
USA,United States,2018,43476162.0,9,Storm
USA,United States,2018,43476162.0,280,Flood
USA,United States,2018,43476162.0,200,Wildfire
USA,United States,2018,43476162.0,100,Storm
USA,United States,2018,43476162.0,3000,Wildfire
USA,United States,2018,43476162.0,10,Storm
USA,United States,2018,43476162.0,40,Flood
USA,United States,2018,43476162.0,24,Flood
USA,United States,2018,43476162.0,260,Flood
USA,United States,2018,43476162.0,2,Storm
USA,United States,2018,43476162.0,154,Storm
USA,United States,2018,43476162.0,356,Flood
USA,United States,2018,43476162.0,60,Flood
USA,United States,2018,43476162.0,6,Flood
USA,United States,2018,43476162.0,13,Mass Movement
USA,United States,2018,43476162.0,950,Wildfire
USA,United States,2018,43476162.0,260,Wildfire
USA,United States,2018,43476162.0,5,Wildfire
USA,United States,2018,43476162.0,2200,Wildfire
USA,United States,2018,43476162.0,8,Wildfire
USA,United States,2018,43476162.0,3640,Wildfire
USA,United States,2018,43476162.0,21,Wildfire
USA,United States,2018,43476162.0,1022,Wildfire
USA,United States,2018,43476162.0,5200,Wildfire
USA,United States,2018,43476162.0,32,Flood
USA,United States,2018,43476162.0,350,Flood
USA,United States,2018,43476162.0,3,Storm
USA,United States,2018,43476162.0,520,Wildfire
USA,United States,2018,43476162.0,1000,Wildfire
USA,United States,2018,43476162.0,57,Storm
USA,United States,2018,43476162.0,94,Wildfire
USA,United States,2018,43476162.0,30,Flood
USA,United States,2018,43476162.0,1000,Wildfire
USA,United States,2018,43476162.0,3700,Wildfire
USA,United States,2018,43476162.0,234,Wildfire
USA,United States,2018,43476162.0,500,Wildfire
USA,United States,2018,43476162.0,120,Wildfire
USA,United States,2018,43476162.0,156,Flood
USA,United States,2018,43476162.0,10,Flood
USA,United States,2018,43476162.0,16,Storm
USA,United States,2018,43476162.0,1000,Wildfire
USA,United States,2018,43476162.0,9,Wildfire
USA,United States,2018,43476162.0,164,Wildfire
USA,United States,2018,43476162.0,3,Wildfire
USA,United States,2018,43476162.0,104,Wildfire
USA,United States,2018,43476162.0,13,Flood
USA,United States,2018,43476162.0,1793,Wildfire
USA,United States,2018,43476162.0,5,Storm
USA,United States,2018,43476162.0,8,Storm
USA,United States,2018,43476162.0,12,Wildfire
USA,United States,2018,43476162.0,1000,Wildfire
USA,United States,2018,43476162.0,7,Storm
USA,United States,2018,43476162.0,5,Flood
USA,United States,2018,43476162.0,205,Storm
USA,United States,2018,43476162.0,475,Flood
USA,United States,2018,43476162.0,3,Flood
USA,United States,2018,43476162.0,200,Wildfire
USA,United States,2018,43476162.0,8,Wildfire
USA,United States,2018,43476162.0,1000,Wildfire
USA,United States,2018,43476162.0,4200,Wildfire
USA,United States,2018,43476162.0,3,Wildfire
USA,United States,2018,43476162.0,252,Wildfire
USA,United States,2018,43476162.0,600,Wildfire
USA,United States,2018,43476162.0,600,Wildfire
USA,United States,2018,43476162.0,17,Storm
USA,United States,2018,43476162.0,39000,Wildfire
USA,United States,2018,43476162.0,6000,Wildfire
USA,United States,2018,43476162.0,390,Wildfire
USA,United States,2018,43476162.0,31,Storm
USA,United States,2018,43476162.0,200,Wildfire
USA,United States,2018,43476162.0,3,Storm
USA,United States,2018,43476162.0,150,Flood
USA,United States,2018,43476162.0,40,Wildfire
USA,United States,2018,43476162.0,2,Flood
USA,United States,2018,43476162.0,400,Wildfire
USA,United States,2018,43476162.0,400,Wildfire
USA,United States,2018,43476162.0,350,Wildfire
USA,United States,2018,43476162.0,485,Wildfire
USA,United States,2018,43476162.0,182,Flood
USA,United States,2018,43476162.0,62,Wildfire
USA,United States,2018,43476162.0,5,Storm
USA,United States,2018,43476162.0,500,Wildfire
USA,United States,2018,43476162.0,6000,Wildfire
USA,United States,2018,43476162.0,34,Wildfire
USA,United States,2018,43476162.0,375000,Storm
USA,United States,2018,43476162.0,260,Flood
USA,United States,2018,43476162.0,30,Flood
USA,United States,2018,43476162.0,35,Flood
USA,United States,2018,43476162.0,4,Flood
USA,United States,2018,43476162.0,29988,Wildfire
USA,United States,2018,43476162.0,21500,Wildfire
USA,United States,2018,43476162.0,800,Wildfire
USA,United States,2018,43476162.0,705,Wildfire
USA,United States,2018,43476162.0,980,Wildfire
USA,United States,2018,43476162.0,150,Wildfire
USA,United States,2018,43476162.0,210,Wildfire
USA,United States,2018,43476162.0,120,Wildfire
USA,United States,2018,43476162.0,1753,Storm
USA,United States,2018,43476162.0,3,Wildfire
USA,United States,2018,43476162.0,55,Flood
USA,United States,2018,43476162.0,43,Storm
USA,United States,2018,43476162.0,55,Flood
USA,United States,2018,43476162.0,3,Storm
USA,United States,2018,43476162.0,73,Flood
USA,United States,2018,43476162.0,8,Storm
USA,United States,2018,43476162.0,80,Flood
USA,United States,2018,43476162.0,90,Flood
USA,United States,2018,43476162.0,26,Flood
USA,United States,2018,43476162.0,300,Flood
USA,United States,2018,43476162.0,520,Wildfire
USA,United States,2018,43476162.0,463674,Storm
USA,United States,2018,43476162.0,380,Storm
USA,United States,2018,43476162.0,31,Storm
USA,United States,2018,43476162.0,650,Flood
USA,United States,2018,43476162.0,359,Storm
USA,United States,2018,43476162.0,16,Flood
USA,United States,2018,43476162.0,101,Storm
USA,United States,2018,43476162.0,10,Flood
USA,United States,2018,43476162.0,500,Wildfire
USA,United States,2018,43476162.0,5,Flood
USA,United States,2018,43476162.0,65,Flood
USA,United States,2018,43476162.0,100,Flood
USA,United States,2018,43476162.0,73,Flood
USA,United States,2018,43476162.0,91,Wildfire
USA,United States,2018,43476162.0,3,Flood
USA,United States,2018,43476162.0,260,Flood
USA,United States,2018,43476162.0,160,Storm
USA,United States,2018,43476162.0,4000,Wildfire
USA,United States,2018,43476162.0,192,Flood
USA,United States,2018,43476162.0,108,Flood
USA,United States,2018,43476162.0,5,Flood
USA,United States,2018,43476162.0,1200,Wildfire
USA,United States,2018,43476162.0,269,Extreme Temperature
USA,United States,2018,43476162.0,64,Storm
USA,United States,2018,43476162.0,19,Flood
USA,United States,2018,43476162.0,8,Storm
USA,United States,2018,43476162.0,269,Storm
USA,United States,2018,43476162.0,13,Storm
USA,United States,2018,43476162.0,5,Mass Movement
USA,United States,2018,43476162.0,80,Flood
USA,United States,2018,43476162.0,182000,Wildfire
USA,United States,2018,43476162.0,2000,Mass Movement
USA,United States,2018,43476162.0,390,Storm
USA,United States,2018,43476162.0,18,Storm
USA,United States,2018,43476162.0,208,Extreme Temperature
USA,United States,2018,43476162.0,520,Flood
USA,United States,2018,43476162.0,50,Flood
USA,United States,2018,43476162.0,65,Storm
USA,United States,2018,43476162.0,125,Storm
USA,United States,2018,43476162.0,31,Flood
USA,United States,2018,43476162.0,39,Flood
USA,United States,2018,43476162.0,65,Flood
USA,United States,2018,43476162.0,65,Flood
USA,United States,2018,43476162.0,31,Flood
USA,United States,2018,43476162.0,19,Flood
USA,United States,2018,43476162.0,200,Storm
USA,United States,2018,43476162.0,200,Flood
USA,United States,2018,43476162.0,240,Flood
USA,United States,2018,43476162.0,53400,Wildfire
USA,United States,2019,41504746.0,31,Storm
USA,United States,2019,41504746.0,104,Storm
USA,United States,2019,41504746.0,21,Flood
USA,United States,2019,41504746.0,12,Storm
USA,United States,2019,41504746.0,1800,Flood
USA,United States,2019,41504746.0,2478,Flood
USA,United States,2019,41504746.0,2180,Flood
USA,United States,2019,41504746.0,260,Wildfire
USA,United States,2019,41504746.0,657,Flood
USA,United States,2019,41504746.0,18,Flood
USA,United States,2019,41504746.0,156,Flood
USA,United States,2019,41504746.0,620,Extreme Temperature
USA,United States,2019,41504746.0,2,Extreme Temperature
USA,United States,2019,41504746.0,2000,Flood
USA,United States,2019,41504746.0,6,Storm
USA,United States,2019,41504746.0,110,Flood
USA,United States,2019,41504746.0,1860,Flood
USA,United States,2019,41504746.0,6,Storm
USA,United States,2019,41504746.0,260,Flood
USA,United States,2019,41504746.0,534,Storm
USA,United States,2019,41504746.0,8,Storm
USA,United States,2019,41504746.0,5,Wildfire
USA,United States,2019,41504746.0,325,Wildfire
USA,United States,2019,41504746.0,65,Wildfire
USA,United States,2019,41504746.0,23,Storm
USA,United States,2019,41504746.0,41,Storm
USA,United States,2019,41504746.0,973,Wildfire
USA,United States,2019,41504746.0,52,Wildfire
USA,United States,2019,41504746.0,78,Flood
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,377,Flood
USA,United States,2019,41504746.0,3,Storm
USA,United States,2019,41504746.0,11,Storm
USA,United States,2019,41504746.0,15,Wildfire
USA,United States,2019,41504746.0,80,Flood
USA,United States,2019,41504746.0,35,Flood
USA,United States,2019,41504746.0,23,Flood
USA,United States,2019,41504746.0,36,Storm
USA,United States,2019,41504746.0,20,Flood
USA,United States,2019,41504746.0,1040,Flood
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,31,Flood
USA,United States,2019,41504746.0,23,Storm
USA,United States,2019,41504746.0,7,Storm
USA,United States,2019,41504746.0,50,Flood
USA,United States,2019,41504746.0,14,Storm
USA,United States,2019,41504746.0,16,Storm
USA,United States,2019,41504746.0,6,Storm
USA,United States,2019,41504746.0,192,Storm
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,30,Storm
USA,United States,2019,41504746.0,10,Storm
USA,United States,2019,41504746.0,13,Flood
USA,United States,2019,41504746.0,91,Storm
USA,United States,2019,41504746.0,3,Wildfire
USA,United States,2019,41504746.0,200,Wildfire
USA,United States,2019,41504746.0,150,Flood
USA,United States,2019,41504746.0,5,Storm
USA,United States,2019,41504746.0,2400,Flood
USA,United States,2019,41504746.0,143,Storm
USA,United States,2019,41504746.0,2593,Flood
USA,United States,2019,41504746.0,8,Storm
USA,United States,2019,41504746.0,20,Flood
USA,United States,2019,41504746.0,16,Flood
USA,United States,2019,41504746.0,52,Storm
USA,United States,2019,41504746.0,1040,Storm
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,780,Storm
USA,United States,2019,41504746.0,65,Storm
USA,United States,2019,41504746.0,12,Mass Movement
USA,United States,2019,41504746.0,52,Flood
USA,United States,2019,41504746.0,57,Storm
USA,United States,2019,41504746.0,20,Storm
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,24,Flood
USA,United States,2019,41504746.0,5,Flood
USA,United States,2019,41504746.0,50,Flood
USA,United States,2019,41504746.0,34,Storm
USA,United States,2019,41504746.0,50,Flood
USA,United States,2019,41504746.0,10,Mass Movement
USA,United States,2019,41504746.0,5,Flood
USA,United States,2019,41504746.0,20,Flood
USA,United States,2019,41504746.0,17,Storm
USA,United States,2019,41504746.0,31,Flood
USA,United States,2019,41504746.0,8,Storm
USA,United States,2019,41504746.0,75,Storm
USA,United States,2019,41504746.0,200,Flood
USA,United States,2019,41504746.0,47,Storm
USA,United States,2019,41504746.0,70,Storm
USA,United States,2019,41504746.0,8,Flood
USA,United States,2019,41504746.0,29,Flood
USA,United States,2019,41504746.0,2,Flood
USA,United States,2019,41504746.0,3,Storm
USA,United States,2019,41504746.0,8,Storm
USA,United States,2019,41504746.0,15,Flood
USA,United States,2019,41504746.0,10,Mass Movement
USA,United States,2019,41504746.0,10,Flood
USA,United States,2019,41504746.0,6,Flood
USA,United States,2019,41504746.0,780,Storm
USA,United States,2019,41504746.0,8,Flood
USA,United States,2019,41504746.0,22,Flood
USA,United States,2019,41504746.0,100,Flood
USA,United States,2019,41504746.0,330,Storm
USA,United States,2019,41504746.0,39,Storm
USA,United States,2019,41504746.0,13,Storm
USA,United States,2019,41504746.0,2935,Storm
USA,United States,2019,41504746.0,78,Storm
USA,United States,2019,41504746.0,13,Storm
USA,United States,2019,41504746.0,50,Storm
USA,United States,2019,41504746.0,90,Wildfire
USA,United States,2019,41504746.0,910,Storm
USA,United States,2019,41504746.0,31,Storm
USA,United States,2019,41504746.0,5,Flood
USA,United States,2019,41504746.0,53,Flood
USA,United States,2019,41504746.0,255,Flood
USA,United States,2019,41504746.0,2056,Wildfire
USA,United States,2019,41504746.0,132,Flood
USA,United States,2019,41504746.0,5,Wildfire
USA,United States,2019,41504746.0,25,Flood
USA,United States,2019,41504746.0,313,Storm
USA,United States,2019,41504746.0,66,Flood
USA,United States,2019,41504746.0,5,Wildfire
USA,United States,2019,41504746.0,30,Wildfire
USA,United States,2019,41504746.0,500,Wildfire
USA,United States,2019,41504746.0,5,Wildfire
USA,United States,2019,41504746.0,2,Wildfire
USA,United States,2019,41504746.0,6,Storm
USA,United States,2019,41504746.0,170,Storm
USA,United States,2019,41504746.0,10,Flood
USA,United States,2019,41504746.0,23,Wildfire
USA,United States,2019,41504746.0,650,Wildfire
USA,United States,2019,41504746.0,250,Extreme Temperature
USA,United States,2019,41504746.0,71,Storm
USA,United States,2019,41504746.0,2,Storm
USA,United States,2019,41504746.0,1700,Wildfire
USA,United States,2019,41504746.0,5,Storm
USA,United States,2019,41504746.0,5,Storm
USA,United States,2019,41504746.0,10,Wildfire
USA,United States,2019,41504746.0,52,Flood
USA,United States,2019,41504746.0,5,Flood
USA,United States,2019,41504746.0,2,Wildfire
USA,United States,2019,41504746.0,22,Wildfire
USA,United States,2019,41504746.0,68,Wildfire
USA,United States,2019,41504746.0,185,Wildfire
USA,United States,2019,41504746.0,78,Flood
USA,United States,2019,41504746.0,47,Storm
USA,United States,2019,41504746.0,5,Storm
USA,United States,2019,41504746.0,260,Flood
USA,United States,2019,41504746.0,39,Storm
USA,United States,2019,41504746.0,70,Wildfire
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,60,Wildfire
USA,United States,2019,41504746.0,10,Storm
USA,United States,2019,41504746.0,5,Storm
USA,United States,2019,41504746.0,1118,Wildfire
USA,United States,2019,41504746.0,10,Storm
USA,United States,2019,41504746.0,8,Flood
USA,United States,2019,41504746.0,650,Wildfire
USA,United States,2019,41504746.0,3,Storm
USA,United States,2019,41504746.0,31,Flood
USA,United States,2019,41504746.0,1,Storm
USA,United States,2019,41504746.0,3,Storm
USA,United States,2019,41504746.0,853,Wildfire
USA,United States,2019,41504746.0,5,Wildfire
USA,United States,2019,41504746.0,2,Storm
USA,United States,2019,41504746.0,150,Wildfire
USA,United States,2019,41504746.0,30,Storm
USA,United States,2019,41504746.0,1040,Wildfire
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,1,Storm
USA,United States,2019,41504746.0,15,Storm
USA,United States,2019,41504746.0,260,Wildfire
USA,United States,2019,41504746.0,4,Storm
USA,United States,2019,41504746.0,16,Flood
USA,United States,2019,41504746.0,3,Storm
USA,United States,2019,41504746.0,3885,Wildfire
USA,United States,2019,41504746.0,12,Storm
USA,United States,2019,41504746.0,325,Wildfire
USA,United States,2019,41504746.0,30,Wildfire
USA,United States,2019,41504746.0,15,Wildfire
USA,United States,2019,41504746.0,25,Flood
USA,United States,2019,41504746.0,31,Storm
USA,United States,2019,41504746.0,100,Storm
USA,United States,2019,41504746.0,200,Wildfire
USA,United States,2019,41504746.0,96,Storm
USA,United States,2019,41504746.0,18,Flood
USA,United States,2019,41504746.0,2,Flood
USA,United States,2019,41504746.0,1106,Storm
USA,United States,2019,41504746.0,91,Wildfire
USA,United States,2019,41504746.0,1300,Wildfire
USA,United States,2019,41504746.0,2,Storm
USA,United States,2019,41504746.0,100000,Wildfire
USA,United States,2019,41504746.0,220,Wildfire
USA,United States,2019,41504746.0,13,Wildfire
USA,United States,2019,41504746.0,200,Wildfire
USA,United States,2019,41504746.0,286,Wildfire
USA,United States,2019,41504746.0,8,Wildfire
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,130,Wildfire
USA,United States,2019,41504746.0,364,Wildfire
USA,United States,2019,41504746.0,130,Wildfire
USA,United States,2019,41504746.0,300,Wildfire
USA,United States,2019,41504746.0,224,Storm
USA,United States,2019,41504746.0,3,Storm
USA,United States,2019,41504746.0,3,Storm
USA,United States,2019,41504746.0,40000,Wildfire
USA,United States,2019,41504746.0,19000,Wildfire
USA,United States,2019,41504746.0,170,Wildfire
USA,United States,2019,41504746.0,520,Wildfire
USA,United States,2019,41504746.0,10800,Wildfire
USA,United States,2019,41504746.0,25000,Wildfire
USA,United States,2019,41504746.0,1300,Wildfire
USA,United States,2019,41504746.0,3600,Wildfire
USA,United States,2019,41504746.0,7700,Wildfire
USA,United States,2019,41504746.0,700,Storm
USA,United States,2019,41504746.0,300,Flood
USA,United States,2019,41504746.0,21,Storm
USA,United States,2019,41504746.0,130,Storm
USA,United States,2019,41504746.0,5814,Storm
USA,United States,2019,41504746.0,31,Wildfire
USA,United States,2019,41504746.0,189980,Wildfire
USA,United States,2019,41504746.0,34,Flood
USA,United States,2019,41504746.0,60,Wildfire
USA,United States,2019,41504746.0,5481,Wildfire
USA,United States,2019,41504746.0,84,Storm
USA,United States,2019,41504746.0,5,Wildfire
USA,United States,2019,41504746.0,350,Wildfire
USA,United States,2019,41504746.0,3,Flood
USA,United States,2019,41504746.0,16,Storm
USA,United States,2019,41504746.0,10,Storm
USA,United States,2019,41504746.0,1,Storm
USA,United States,2019,41504746.0,453903,Storm
USA,United States,2020,38844040.0,16,Wildfire
USA,United States,2020,38844040.0,52,Wildfire
USA,United States,2020,38844040.0,10,Mass Movement
USA,United States,2020,38844040.0,5,Wildfire
USA,United States,2020,38844040.0,20,Flood
USA,United States,2020,38844040.0,40,Flood
USA,United States,2020,38844040.0,40,Flood
USA,United States,2020,38844040.0,260,Wildfire
USA,United States,2020,38844040.0,480,Wildfire
USA,United States,2020,38844040.0,450,Wildfire
USA,United States,2020,38844040.0,150,Wildfire
USA,United States,2020,38844040.0,31,Wildfire
USA,United States,2020,38844040.0,23,Wildfire
USA,United States,2020,38844040.0,3,Storm
USA,United States,2020,38844040.0,141,Storm
USA,United States,2020,38844040.0,5,Wildfire
USA,United States,2020,38844040.0,31,Flood
USA,United States,2020,38844040.0,265,Storm
USA,United States,2020,38844040.0,60,Wildfire
USA,United States,2020,38844040.0,1000,Wildfire
USA,United States,2020,38844040.0,21,Wildfire
USA,United States,2020,38844040.0,30,Wildfire
USA,United States,2020,38844040.0,60,Wildfire
USA,United States,2020,38844040.0,83,Wildfire
USA,United States,2020,38844040.0,1926,Wildfire
USA,United States,2020,38844040.0,45,Flood
USA,United States,2020,38844040.0,1000,Wildfire
USA,United States,2020,38844040.0,13,Storm
USA,United States,2020,38844040.0,1167,Flood
USA,United States,2020,38844040.0,190,Flood
USA,United States,2020,38844040.0,1000,Wildfire
USA,United States,2020,38844040.0,838,Wildfire
USA,United States,2020,38844040.0,2,Storm
USA,United States,2020,38844040.0,100,Wildfire
USA,United States,2020,38844040.0,3,Storm
USA,United States,2020,38844040.0,13,Storm
USA,United States,2020,38844040.0,13,Storm
USA,United States,2020,38844040.0,25,Storm
USA,United States,2020,38844040.0,7,Storm
USA,United States,2020,38844040.0,100,Storm
USA,United States,2020,38844040.0,26,Flood
USA,United States,2020,38844040.0,700,Flood
USA,United States,2020,38844040.0,4805,Wildfire
USA,United States,2020,38844040.0,450,Wildfire
USA,United States,2020,38844040.0,20,Flood
USA,United States,2020,38844040.0,1,Storm
USA,United States,2020,38844040.0,3,Storm
USA,United States,2020,38844040.0,1,Storm
USA,United States,2020,38844040.0,10,Storm
USA,United States,2020,38844040.0,3,Mass Movement
USA,United States,2020,38844040.0,5,Storm
USA,United States,2020,38844040.0,26,Flood
USA,United States,2020,38844040.0,16,Flood
USA,United States,2020,38844040.0,5,Flood
USA,United States,2020,38844040.0,5,Storm
USA,United States,2020,38844040.0,21,Flood
USA,United States,2020,38844040.0,18,Storm
USA,United States,2020,38844040.0,500,Flood
USA,United States,2020,38844040.0,4,Storm
USA,United States,2020,38844040.0,5,Storm
USA,United States,2020,38844040.0,62,Flood
USA,United States,2020,38844040.0,4,Storm
USA,United States,2020,38844040.0,200,Flood
USA,United States,2020,38844040.0,14,Flood
USA,United States,2020,38844040.0,14,Storm
USA,United States,2020,38844040.0,520,Flood
USA,United States,2020,38844040.0,216,Storm
USA,United States,2020,38844040.0,26,Wildfire
USA,United States,2020,38844040.0,3,Flood
USA,United States,2020,38844040.0,520,Flood
USA,United States,2020,38844040.0,4,Flood
USA,United States,2020,38844040.0,4,Flood
USA,United States,2020,38844040.0,81,Flood
USA,United States,2020,38844040.0,120,Wildfire
USA,United States,2020,38844040.0,1508,Storm
USA,United States,2020,38844040.0,13,Flood
USA,United States,2020,38844040.0,10,Flood
USA,United States,2020,38844040.0,4000,Wildfire
USA,United States,2020,38844040.0,25,Flood
USA,United States,2020,38844040.0,150,Flood
USA,United States,2020,38844040.0,31,Storm
USA,United States,2020,38844040.0,2,Storm
USA,United States,2020,38844040.0,100,Flood
USA,United States,2020,38844040.0,40,Flood
USA,United States,2020,38844040.0,31,Storm
USA,United States,2020,38844040.0,3,Storm
USA,United States,2020,38844040.0,5,Storm
USA,United States,2020,38844040.0,75,Storm
USA,United States,2020,38844040.0,609,Storm
USA,United States,2020,38844040.0,663,Storm
USA,United States,2020,38844040.0,57,Storm
USA,United States,2020,38844040.0,5,Storm
USA,United States,2020,38844040.0,8,Flood
USA,United States,2020,38844040.0,91,Storm
USA,United States,2020,38844040.0,1617,Storm
USA,United States,2020,38844040.0,29,Storm
USA,United States,2020,38844040.0,109,Wildfire
USA,United States,2020,38844040.0,19,Mass Movement
USA,United States,2020,38844040.0,18,Flood
USA,United States,2020,38844040.0,8,Storm
USA,United States,2020,38844040.0,13,Storm
USA,United States,2020,38844040.0,43,Storm
USA,United States,2020,38844040.0,918,Storm
USA,United States,2020,38844040.0,78,Storm
USA,United States,2020,38844040.0,23,Mass Movement
USA,United States,2020,38844040.0,52,Storm
USA,United States,2020,38844040.0,450,Storm
USA,United States,2020,38844040.0,31,Storm
USA,United States,2020,38844040.0,12,Mass Movement
USA,United States,2020,38844040.0,520,Storm
USA,United States,2020,38844040.0,2860,Wildfire
USA,United States,2020,38844040.0,500,Wildfire
USA,United States,2020,38844040.0,10,Wildfire
USA,United States,2020,38844040.0,26,Wildfire
USA,United States,2020,38844040.0,78,Wildfire
USA,United States,2020,38844040.0,90,Flood
USA,United States,2020,38844040.0,24,Flood
USA,United States,2020,38844040.0,11,Flood
USA,United States,2020,38844040.0,44,Flood
USA,United States,2020,38844040.0,390,Wildfire
USA,United States,2020,38844040.0,2600,Wildfire
USA,United States,2020,38844040.0,10,Wildfire
USA,United States,2020,38844040.0,500,Wildfire
USA,United States,2020,38844040.0,13000,Wildfire
USA,United States,2020,38844040.0,13,Wildfire
USA,United States,2020,38844040.0,550,Wildfire
USA,United States,2020,38844040.0,12000,Flood
USA,United States,2020,38844040.0,3000,Wildfire
USA,United States,2020,38844040.0,12,Wildfire
USA,United States,2020,38844040.0,21,Wildfire
USA,United States,2020,38844040.0,2,Storm
USA,United States,2020,38844040.0,36,Wildfire
USA,United States,2020,38844040.0,10,Storm
USA,United States,2020,38844040.0,706,Wildfire
USA,United States,2020,38844040.0,29,Storm
USA,United States,2020,38844040.0,70,Wildfire
USA,United States,2020,38844040.0,3,Flood
USA,United States,2020,38844040.0,3,Wildfire
USA,United States,2020,38844040.0,3,Wildfire
USA,United States,2020,38844040.0,330,Wildfire
USA,United States,2020,38844040.0,2600,Wildfire
USA,United States,2020,38844040.0,300,Wildfire
USA,United States,2020,38844040.0,13,Wildfire
USA,United States,2020,38844040.0,10487,Wildfire
USA,United States,2020,38844040.0,2892,Storm
USA,United States,2020,38844040.0,650,Wildfire
USA,United States,2020,38844040.0,250,Wildfire
USA,United States,2020,38844040.0,420,Storm
USA,United States,2020,38844040.0,9,Flood
USA,United States,2020,38844040.0,14,Flood
USA,United States,2020,38844040.0,3,Storm
USA,United States,2020,38844040.0,4327,Storm
USA,United States,2020,38844040.0,25,Flood
USA,United States,2020,38844040.0,1690,Storm
USA,United States,2020,38844040.0,5,Storm
USA,United States,2020,38844040.0,156,Wildfire
USA,United States,2020,38844040.0,1050,Wildfire
USA,United States,2020,38844040.0,3,Wildfire
USA,United States,2020,38844040.0,1414,Wildfire
USA,United States,2020,38844040.0,6000,Wildfire
USA,United States,2020,38844040.0,43761,Wildfire
USA,United States,2020,38844040.0,601,Wildfire
USA,United States,2020,38844040.0,37,Wildfire
USA,United States,2020,38844040.0,17845,Wildfire
USA,United States,2020,38844040.0,400,Wildfire
